ID,original_date,modis_date
15992_ID,2016-10-24,2016-11-14 00:00:00.000000000
16021_ID,2016-11-26,2016-12-06 23:59:59.999999744
16034_ID,2016-12-22,2016-12-23 00:00:00.000000000
15581_ID,2016-04-16,
15586_ID,2016-05-13,2015-10-27 00:00:00.000000000
15587_ID,2016-04-22,
15589_ID,2016-04-22,
15590_ID,2016-04-22,
15593_ID,2016-05-13,2015-11-15 00:01:55.245309952
15594_ID,2016-03-30,
15595_ID,2016-06-01,
15909_ID,2016-10-11,2016-10-13 00:00:00.000000000
15910_ID,2016-11-09,
15911_ID,2016-11-08,
15916_ID,2016-10-22,2016-11-01 00:00:00.000000000
15986_ID,2016-10-18,2016-11-28 00:00:00.000000000
15988_ID,2016-10-31,
15993_ID,2016-10-22,2016-11-01 00:00:00.000000000
16022_ID,2016-10-26,
16023_ID,2016-08-25,
15526_ID,2016-04-08,
15447_ID,2016-01-02,2015-04-26 00:00:00.000000000
15930_ID,2016-11-14,2016-11-19 00:00:00.000000000
15934_ID,2016-11-02,
15937_ID,2016-12-21,2016-12-26 00:00:00.000000512
15938_ID,2016-12-21,
15975_ID,2016-11-06,
15976_ID,2016-10-12,2016-12-09 00:00:00.000000000
15977_ID,2016-12-05,2016-12-09 17:04:33.581143808
15978_ID,2016-10-27,
15979_ID,2016-11-19,2016-11-25 23:49:12.497265152
15980_ID,2016-12-20,2016-12-25 00:00:00.000000000
15487_ID,2016-04-09,2016-11-28 00:00:00.000000000
15490_ID,2016-03-04,2016-12-26 00:00:00.000000000
15491_ID,2016-04-10,
15527_ID,2016-04-07,
16153_ID,2016-10-22,2016-11-02 00:00:00.000000512
16155_ID,2016-10-22,2016-12-09 00:00:00.000000000
04067_ID,2016-11-09,2016-11-14 00:00:00.000000000
04315_ID,2016-11-01,2016-11-04 23:59:59.999999744
04316_ID,2016-10-03,2016-10-18 00:00:00.000000000
04323_ID,2016-10-28,2016-11-03 00:00:00.000000000
04335_ID,2016-10-13,2016-11-03 00:00:00.000000000
04337_ID,2016-10-30,2016-11-02 23:45:20.146578432
04338_ID,2016-10-30,2015-11-26 00:00:00.000000000
15582_ID,2016-03-15,
03993_ID,2016-02-15,2016-02-16 00:00:00.000000000
04004_ID,2016-04-03,2015-05-20 00:00:00.000000000
04005_ID,2016-04-03,
04006_ID,2016-04-07,
04322_ID,2016-10-21,2016-10-23 00:00:00.000000000
04317_ID,2016-10-26,
04336_ID,2016-10-22,2016-10-31 23:59:59.999999488
04051_ID,2016-04-01,
04055_ID,2016-04-01,2016-11-03 00:00:00.000000000
04529_ID,2016-09-16,2016-11-03 00:00:00.000000000
04530_ID,2016-09-16,2016-11-03 00:00:00.000000000
04531_ID,2016-09-16,
04534_ID,2016-09-16,
04058_ID,2016-07-15,2016-11-19 00:00:00.000000000
04102_ID,2016-07-12,
04293_ID,2016-10-28,2016-11-03 00:00:00.000000000
04063_ID,2016-11-08,
04074_ID,2016-07-07,2017-06-12 00:00:00.000000000
04075_ID,2016-07-07,2016-10-11 00:00:00.000000000
04079_ID,2016-08-26,2016-11-03 00:00:00.000000000
04080_ID,2016-09-21,2016-10-27 00:00:00.000000000
04081_ID,2016-10-21,2016-10-26 23:59:59.999999744
04083_ID,2016-10-12,2016-10-18 00:00:00.000000000
04084_ID,2016-10-12,2016-10-18 00:00:00.000000256
04085_ID,2016-10-13,2016-10-18 00:00:00.000000000
04086_ID,2016-10-21,2016-10-23 00:00:00.000000000
04087_ID,2016-10-22,2016-10-31 05:46:06.813342976
04088_ID,2016-10-30,2017-06-12 00:00:00.000000000
04090_ID,2016-10-23,2016-11-01 00:00:00.000000256
04091_ID,2016-10-25,2016-11-03 00:00:00.000000000
04093_ID,2016-10-26,2016-11-05 00:00:00.000000000
04094_ID,2016-10-31,2016-10-18 00:00:00.000000000
04095_ID,2016-10-31,
04097_ID,2016-11-02,2016-10-31 23:04:57.891459328
04098_ID,2016-11-07,2016-11-14 00:00:00.000000000
04099_ID,2016-11-09,2016-11-18 23:59:59.999999232
04100_ID,2016-09-02,2016-10-18 00:00:00.000000256
04101_ID,2016-09-02,2016-10-18 00:00:00.000000000
03975_ID,2016-05-04,
03983_ID,2016-04-16,2015-11-10 00:00:00.000000000
03938_ID,2016-01-09,2016-01-15 00:00:00.000000000
03943_ID,2016-01-17,
03946_ID,2016-02-10,2016-02-12 00:00:00.000000000
03952_ID,2016-03-14,2016-03-17 00:00:00.000000000
03957_ID,2016-01-18,2016-01-13 00:01:29.945994752
03988_ID,2016-04-06,2015-04-21 00:00:00.000000000
03989_ID,2016-04-06,2017-04-03 00:00:00.000000000
03990_ID,2016-05-31,2017-06-12 00:00:00.000000000
03991_ID,2016-04-22,2016-05-15 00:00:00.000000000
04312_ID,2017-03-30,
16182_ID,2017-01-18,2017-01-24 00:00:00.000000000
16177_ID,2017-06-02,2017-06-08 00:00:00.000000000
16373_ID,2017-11-08,2017-11-10 00:00:00.000000000
16374_ID,2017-11-08,2018-05-21 00:00:00.000000000
16488_ID,2017-12-27,
15957_ID,2017-01-16,
15958_ID,2017-01-19,
15959_ID,2017-01-22,2017-01-24 00:00:00.000000000
15960_ID,2017-01-22,
15969_ID,2017-04-04,
16120_ID,2017-03-31,2017-04-09 00:00:00.000000000
16122_ID,2017-05-02,2017-05-20 00:00:00.000000000
16123_ID,2017-05-02,2017-05-07 00:00:00.000000000
16148_ID,2017-05-02,2017-05-07 00:00:00.000000000
16225_ID,2017-11-01,2017-11-07 23:59:59.999999488
16235_ID,2017-10-31,2017-11-06 00:00:00.000000000
16236_ID,2017-07-06,2017-11-06 00:00:00.000000000
16237_ID,2017-07-06,2018-05-05 00:00:00.000000000
16238_ID,2017-11-15,
16239_ID,2017-11-15,
16246_ID,2017-12-11,
16247_ID,2017-12-11,2018-05-30 00:00:00.000000000
16248_ID,2017-12-11,
16259_ID,2017-11-01,2017-11-30 23:59:59.999999488
16260_ID,2017-11-01,2018-05-18 23:59:59.999999744
16264_ID,2017-12-13,2017-12-24 00:00:00.000000000
16268_ID,2017-11-04,2017-11-23 23:23:47.339426816
16226_ID,2017-11-26,2017-12-01 00:00:00.000000000
16243_ID,2017-11-25,2017-12-01 00:00:00.000000000
16244_ID,2017-11-22,
16031_ID,2017-05-01,2017-05-07 00:00:00.000000512
16032_ID,2017-04-28,
16039_ID,2017-01-25,2017-01-27 00:00:00.000000000
16041_ID,2017-02-08,
16043_ID,2017-01-26,2017-02-02 00:00:00.000000000
16338_ID,2017-10-12,2017-10-29 23:59:59.999999232
16339_ID,2017-10-02,2017-10-13 00:00:00.000000000
16341_ID,2017-10-31,
16380_ID,2017-09-06,
16381_ID,2017-10-30,
16382_ID,2017-10-30,
16383_ID,2017-10-30,
16384_ID,2017-10-24,
15994_ID,2017-05-16,
15995_ID,2017-05-16,
15996_ID,2017-05-16,
16337_ID,2017-11-02,2017-11-06 00:00:00.000000000
16377_ID,2017-10-31,2017-11-08 00:00:00.000000000
16379_ID,2017-10-04,2017-10-14 00:00:00.000000512
15989_ID,2017-03-29,2017-04-05 00:00:00.000000000
16478_ID,2017-10-09,
15974_ID,2017-04-10,
16276_ID,2017-10-31,2017-12-03 00:00:00.000000000
16278_ID,2017-12-12,2017-12-24 00:00:00.000000000
16472_ID,2017-12-25,2018-01-02 00:00:00.000000000
16218_ID,2017-11-22,2017-11-24 00:00:00.000000000
16222_ID,2017-11-26,2017-12-01 00:00:00.000000000
16223_ID,2017-11-21,2017-12-02 00:00:00.000000000
16232_ID,2017-11-06,2017-11-09 23:59:59.999998720
16233_ID,2017-10-30,
04324_ID,2017-05-06,2017-11-06 00:00:00.000000000
04504_ID,2017-06-12,2017-06-17 00:00:00.000000000
04802_ID,2017-11-03,2017-11-08 00:00:00.000000000
04803_ID,2017-10-12,2017-10-14 00:00:00.000000000
04804_ID,2017-08-09,2017-09-23 00:00:00.000000000
04805_ID,2017-08-09,2017-10-02 00:00:00.000000000
04806_ID,2017-08-09,
04807_ID,2017-10-20,2017-10-30 00:00:00.000000000
04808_ID,2017-10-23,2018-11-04 00:00:00.000000000
04828_ID,2017-10-29,2018-02-04 00:00:00.000000000
04829_ID,2017-10-29,2018-05-05 00:00:00.000000000
04830_ID,2017-10-29,2018-05-05 00:00:00.000000000
04831_ID,2017-09-07,2017-10-09 00:00:00.000000000
04833_ID,2017-10-05,2017-10-14 00:00:00.000000000
04826_ID,2017-09-14,2018-05-05 00:00:00.000000000
04325_ID,2017-03-25,
04326_ID,2017-03-25,
04327_ID,2017-05-07,2018-05-12 00:00:00.000000000
04330_ID,2017-03-29,
04331_ID,2017-03-29,
04334_ID,2017-03-27,2017-04-05 00:00:00.000000000
04528_ID,2017-04-01,
05024_ID,2017-09-16,
05029_ID,2017-09-16,2016-11-05 00:00:00.000000000
05033_ID,2017-09-16,2016-11-05 00:00:00.000000000
05034_ID,2017-09-16,
04763_ID,2017-10-31,2017-11-06 00:00:00.000000000
04764_ID,2017-10-31,
04291_ID,2017-01-05,2017-01-06 00:00:00.000000000
04292_ID,2017-01-08,2017-01-15 00:00:00.000000000
04296_ID,2017-02-08,2017-02-16 00:00:00.000000000
04413_ID,2017-01-26,2017-01-27 00:00:00.000000000
04397_ID,2017-03-29,2017-04-05 00:00:00.000000512
04405_ID,2017-05-03,2017-05-07 01:02:25.256950784
04412_ID,2017-05-13,2017-05-17 23:59:59.999999744
04415_ID,2017-06-06,2017-06-07 23:59:59.999999744
04395_ID,2017-03-28,2017-05-06 23:59:59.999999488
04398_ID,2017-04-06,2017-04-14 00:00:00.000000000
04400_ID,2017-04-10,2017-04-23 00:00:00.000000000
04403_ID,2017-03-31,2017-04-04 23:59:59.999999744
04411_ID,2017-05-12,2017-05-16 00:00:00.000000000
04414_ID,2017-06-09,2017-06-16 23:59:59.999999744
04553_ID,2017-08-28,
04554_ID,2017-08-28,2017-10-14 00:00:00.000000000
04555_ID,2017-08-28,
04558_ID,2017-09-05,2017-10-11 23:02:37.934366976
04559_ID,2017-09-05,2017-11-06 00:00:00.000000000
04569_ID,2017-10-24,2017-10-30 00:24:10.139387904
04570_ID,2017-10-06,
04571_ID,2017-10-30,2017-11-06 00:00:00.000000000
04572_ID,2017-10-30,2017-10-30 00:00:00.000000000
04574_ID,2017-10-31,2017-09-22 23:59:59.999998976
04575_ID,2017-11-01,2017-11-06 00:00:00.000000000
04576_ID,2017-11-04,2017-11-07 23:59:59.999999488
04754_ID,2017-11-21,2018-10-29 00:00:00.000000000
04755_ID,2017-11-21,2018-11-04 00:00:00.000000000
04853_ID,2017-12-01,
04771_ID,2018-05-01,
04774_ID,2018-05-03,
16375_ID,2018-05-10,
16451_ID,2018-05-23,2018-05-29 00:00:00.000000000
16483_ID,2018-05-24,
16498_ID,2018-05-24,
19291_ID,2018-10-10,
19427_ID,2018-12-04,2018-12-13 00:00:00.000000256
19433_ID,2018-12-10,2018-12-12 23:59:59.999999744
19384_ID,2018-11-04,2018-11-07 00:00:00.000000000
19386_ID,2018-10-25,
19387_ID,2018-10-28,2018-11-04 00:00:00.000000000
19388_ID,2018-10-27,2018-11-03 23:59:59.999999744
19405_ID,2018-12-30,
19406_ID,2018-12-02,
19407_ID,2018-12-02,
19423_ID,2018-11-04,2018-11-09 00:00:00.000000512
19424_ID,2018-11-14,2018-11-16 00:00:00.000000000
19428_ID,2018-11-30,
19429_ID,2018-11-01,2018-11-07 00:00:00.000000256
19430_ID,2018-12-29,2019-01-01 00:00:00.000000000
19431_ID,2019-01-11,2019-01-18 00:00:00.000000000
19448_ID,2018-11-16,
16458_ID,2018-05-21,2018-05-30 00:00:00.000000000
16265_ID,2018-03-19,
16279_ID,2018-01-07,
16283_ID,2018-03-30,2018-04-03 00:00:00.000000000
16284_ID,2018-03-30,2018-04-03 00:00:00.000000000
16285_ID,2018-03-30,2018-11-09 00:00:00.000000000
16289_ID,2018-03-30,2018-04-10 00:00:00.000000000
16290_ID,2018-03-30,
16292_ID,2018-04-02,2018-04-06 00:00:00.000000000
16322_ID,2018-04-30,2018-05-21 00:00:00.000001024
16328_ID,2018-04-26,2019-04-06 00:00:00.000000000
16330_ID,2018-05-09,2018-05-21 00:00:00.000000000
16340_ID,2018-05-15,
16342_ID,2018-05-19,2018-05-30 00:00:00.000000000
16300_ID,2018-04-10,2018-05-03 00:00:00.000000000
19228_ID,2018-10-25,2018-10-28 00:00:00.000000000
19294_ID,2018-10-02,
16370_ID,2018-05-15,2018-05-24 00:00:00.000000000
16371_ID,2018-05-02,
16393_ID,2018-04-28,
16397_ID,2018-03-16,2018-05-19 00:00:00.000000000
16398_ID,2018-05-16,
16399_ID,2018-05-17,
16400_ID,2018-05-17,
16401_ID,2018-05-17,
19229_ID,2018-10-27,2018-11-07 00:00:00.000000000
19230_ID,2018-10-27,2019-05-19 00:00:00.000000000
19287_ID,2018-11-08,2018-11-27 00:00:00.000000000
19288_ID,2018-11-13,2018-11-30 00:00:00.000000000
19300_ID,2018-10-09,
19301_ID,2018-10-09,
16394_ID,2018-05-08,
16395_ID,2018-05-08,2019-02-25 00:00:00.000000000
16403_ID,2018-06-08,2018-06-22 00:00:00.000000000
19295_ID,2018-10-08,
16457_ID,2018-05-24,2019-06-11 00:00:00.000000000
16479_ID,2018-05-05,
16504_ID,2018-01-29,
19373_ID,2018-11-08,2018-11-16 00:00:00.000000512
19374_ID,2018-11-14,2018-11-21 23:59:59.999999232
19379_ID,2018-10-17,
19381_ID,2018-11-08,2018-11-16 00:41:28.284516608
19382_ID,2018-10-26,2018-11-07 00:00:00.000000256
19383_ID,2018-11-11,
19408_ID,2018-12-03,2018-12-11 00:00:00.000000000
19409_ID,2018-12-01,2018-12-20 00:00:00.000000512
16332_ID,2018-04-29,
16364_ID,2018-05-12,2018-05-21 00:00:00.000000000
16365_ID,2018-05-12,
16366_ID,2018-05-12,
16485_ID,2018-05-24,
16343_ID,2018-04-29,2018-05-05 00:00:00.000000000
16344_ID,2018-04-28,2018-05-15 00:00:00.000000256
16345_ID,2018-04-28,
16346_ID,2018-04-28,2018-05-21 00:00:00.000000000
16347_ID,2018-04-28,
19296_ID,2018-09-26,2018-10-29 00:00:00.000000256
04791_ID,2018-05-11,2018-05-19 00:00:00.000000000
04824_ID,2018-05-16,
04825_ID,2018-05-16,
04827_ID,2018-05-04,2018-05-12 00:00:00.000000000
08245_ID,2018-11-06,
08246_ID,2018-11-07,2018-11-16 00:00:00.000000000
08248_ID,2018-10-16,2018-10-28 00:00:00.000000000
08251_ID,2018-10-28,
08254_ID,2018-10-23,2019-05-17 00:00:00.000000000
08255_ID,2018-10-23,2017-11-04 00:00:00.000000000
08257_ID,2018-10-16,2017-10-30 00:00:00.000000000
08258_ID,2018-11-02,2017-11-24 00:00:00.000000000
08259_ID,2018-11-02,2017-11-06 00:00:00.000000000
08260_ID,2018-11-02,2017-11-06 00:00:00.000000000
08262_ID,2018-10-30,2018-11-04 00:00:00.000000000
08263_ID,2018-10-30,
08267_ID,2018-09-21,2019-05-17 00:00:00.000000000
08268_ID,2018-09-21,2019-05-17 00:00:00.000000000
08271_ID,2018-10-26,
04835_ID,2018-05-01,2018-05-10 00:00:00.000000256
08249_ID,2018-10-01,2018-10-29 00:00:00.000000000
08250_ID,2018-10-29,2018-11-13 00:00:00.000000000
04848_ID,2018-02-25,
04865_ID,2018-05-24,
05027_ID,2018-04-01,
05028_ID,2018-04-01,
05030_ID,2018-04-01,
05035_ID,2018-04-01,
05036_ID,2018-04-01,
04776_ID,2018-04-29,2018-05-05 00:00:00.000000000
04777_ID,2018-04-30,2018-05-08 00:00:00.000000000
04781_ID,2018-04-11,2018-04-28 16:00:36.129841920
04787_ID,2018-05-10,
04779_ID,2018-04-09,2018-01-25 00:00:00.000000000
04786_ID,2018-05-05,2018-05-12 04:10:32.244962816
04849_ID,2018-01-29,
04855_ID,2018-01-14,2018-01-20 18:25:00.079218688
04856_ID,2018-01-14,2018-05-30 00:00:00.000000000
04893_ID,2018-05-05,2017-05-25 00:00:00.000000000
08345_ID,2018-12-16,
08384_ID,2018-10-26,2018-11-04 00:00:00.000000000
08390_ID,2018-10-25,2019-09-29 00:00:00.000000000
08391_ID,2018-10-29,
08393_ID,2018-10-28,2019-04-26 23:59:59.999999744
08394_ID,2018-10-28,2018-10-28 00:00:00.000000000
08397_ID,2018-11-03,
08400_ID,2018-11-03,
08405_ID,2018-11-06,
08406_ID,2018-11-06,
08556_ID,2018-10-16,2018-11-04 00:00:00.000000000
08557_ID,2018-07-10,2018-11-04 00:00:00.000000000
08558_ID,2018-07-10,
08560_ID,2018-08-27,2018-09-27 00:00:00.000000000
08562_ID,2018-09-27,2018-10-16 00:00:00.000000000
08563_ID,2018-09-27,2018-10-17 00:00:00.000000000
08565_ID,2018-10-01,
08571_ID,2018-10-02,
08572_ID,2018-10-02,
08573_ID,2018-10-02,
08574_ID,2018-10-02,
08579_ID,2018-10-02,
08581_ID,2018-10-09,2018-10-17 00:00:00.000000000
08582_ID,2018-10-16,
08564_ID,2018-09-28,2019-05-09 14:15:00.226213120
08274_ID,2019-05-29,
19471_ID,2019-01-02,
09320_ID,2019-12-15,2019-12-21 00:00:00.000000000
19389_ID,2019-05-21,2019-06-02 00:00:00.000000000
19587_ID,2019-11-05,2019-11-09 00:00:00.000000000
19618_ID,2019-07-16,
20204_ID,2019-08-01,
20205_ID,2019-08-01,
19797_ID,2019-12-06,2019-12-12 00:00:00.000000000
19426_ID,2019-04-26,
19439_ID,2019-03-29,2019-04-06 00:00:00.000000000
19450_ID,2019-04-24,2019-06-11 00:00:00.000000000
19451_ID,2019-04-24,2019-06-11 00:00:00.000000000
19452_ID,2019-04-24,
19454_ID,2019-04-27,
19610_ID,2019-11-06,2019-11-11 23:59:59.999999744
19637_ID,2019-10-21,2019-10-27 00:08:19.421965312
19391_ID,2019-04-17,
19404_ID,2019-03-29,2019-04-06 00:00:00.000000000
19434_ID,2019-03-26,2019-04-26 23:59:59.999999744
19435_ID,2019-03-26,2019-05-22 00:00:00.000000512
19440_ID,2019-03-31,
19446_ID,2019-04-09,2019-04-18 00:00:00.000000000
19611_ID,2019-11-05,2019-11-12 00:00:00.000000000
19612_ID,2019-11-05,
19613_ID,2019-11-05,
19625_ID,2019-10-18,
19629_ID,2019-11-22,2019-12-14 00:00:00.000000000
19630_ID,2019-11-22,2019-11-30 00:00:00.000000000
19651_ID,2019-11-27,2019-11-30 00:00:00.000000000
19588_ID,2019-11-15,
19595_ID,2019-11-24,
19590_ID,2019-11-12,2019-11-28 00:00:00.000000000
19609_ID,2019-11-25,
19298_ID,2019-04-26,2019-05-04 00:00:00.000000000
19299_ID,2019-05-10,
19368_ID,2019-05-11,
19369_ID,2019-05-11,
19380_ID,2019-05-11,2018-06-22 00:00:00.000000000
19460_ID,2019-09-28,2019-10-08 00:00:00.000000000
19596_ID,2019-09-26,2019-09-29 00:00:00.000000000
19597_ID,2019-08-12,
19602_ID,2019-09-25,2019-11-12 00:00:00.000000000
19603_ID,2019-09-25,2019-11-12 00:00:00.000000000
19604_ID,2019-09-25,
19631_ID,2019-10-24,2019-11-01 12:00:00.000000000
19930_ID,2019-10-21,2019-10-27 00:00:00.000000000
19297_ID,2019-04-23,2019-04-27 00:00:00.000000000
19302_ID,2019-05-09,
19303_ID,2019-05-09,2019-06-09 00:00:00.000000000
19304_ID,2019-05-09,2018-06-22 00:00:00.000000000
19305_ID,2019-05-09,
19306_ID,2019-05-09,2019-06-25 00:00:00.000000000
19307_ID,2019-05-09,2019-06-09 00:00:00.000000000
19378_ID,2019-04-24,2018-11-07 00:00:00.000000000
19467_ID,2019-02-19,2019-02-23 23:59:59.999999488
19499_ID,2019-06-06,
19504_ID,2019-06-06,2019-11-07 00:00:00.000000000
19505_ID,2019-06-06,2019-06-09 00:00:00.000000000
19412_ID,2019-01-14,
19607_ID,2019-11-17,2019-11-25 00:00:00.000000000
19608_ID,2019-11-24,
19649_ID,2019-10-22,2019-11-04 23:59:59.999999488
19677_ID,2019-11-07,2019-11-12 00:00:00.000000000
19678_ID,2019-10-19,2019-10-27 00:00:00.000000000
19679_ID,2019-11-11,2019-11-16 00:00:00.000000000
19680_ID,2019-12-10,
19681_ID,2019-12-10,
19682_ID,2019-11-25,2019-12-02 23:59:59.999999744
08266_ID,2019-05-03,
08841_ID,2019-10-09,2019-10-20 00:00:00.000000256
08842_ID,2019-10-18,
08846_ID,2019-10-25,2019-10-27 00:00:00.000000000
08847_ID,2019-10-02,2019-05-17 00:00:00.000000000
08849_ID,2019-09-23,2019-12-21 00:00:00.000000000
09149_ID,2019-09-27,
09466_ID,2019-10-08,2019-10-22 00:00:00.000000000
09484_ID,2019-10-22,
09485_ID,2019-10-22,
08253_ID,2019-05-01,2018-05-19 00:00:00.000000000
08261_ID,2019-05-09,
08845_ID,2019-10-08,2019-10-20 00:00:00.000000000
08851_ID,2019-09-28,
09151_ID,2019-10-16,
08349_ID,2019-01-20,2019-01-21 00:00:00.000000000
08378_ID,2019-06-04,
09305_ID,2019-10-20,2019-10-27 00:00:00.000000000
09315_ID,2019-12-13,2019-12-21 00:00:00.000000000
09316_ID,2019-12-14,2019-12-20 23:59:59.999999232
08351_ID,2019-01-10,
08361_ID,2019-03-04,2019-03-12 00:00:00.000000000
09310_ID,2019-11-21,
09311_ID,2019-11-30,
08383_ID,2019-04-22,2019-05-01 23:59:59.999999744
08386_ID,2019-05-10,2019-05-17 23:59:59.999999744
08725_ID,2019-09-12,2019-09-13 00:00:00.000000000
08277_ID,2019-11-28,
08382_ID,2019-05-27,
08387_ID,2019-05-27,2019-06-02 00:00:00.000000000
08388_ID,2019-05-27,2019-06-11 00:00:00.000000000
08389_ID,2019-06-03,
08715_ID,2019-08-28,
08716_ID,2019-09-09,
08717_ID,2019-08-22,2019-10-27 00:00:00.000000000
08718_ID,2019-08-22,2019-11-12 00:00:00.000000000
08721_ID,2019-08-28,2019-10-27 00:00:00.000000000
08722_ID,2019-09-11,2019-10-20 00:00:00.000000000
08723_ID,2019-09-12,
08726_ID,2019-09-14,
08727_ID,2019-09-23,2019-10-20 00:00:00.000000256
08728_ID,2019-09-29,2019-10-02 00:00:00.000000000
08729_ID,2019-09-29,2019-11-12 00:00:00.000000000
08730_ID,2019-09-29,
08731_ID,2019-09-29,2019-09-29 00:00:00.000000000
08732_ID,2019-09-29,
08734_ID,2019-09-30,
08735_ID,2019-09-30,
08737_ID,2019-09-30,
08738_ID,2019-09-30,
08739_ID,2019-10-15,2019-10-20 00:00:00.000000000
08740_ID,2019-10-16,
08741_ID,2019-10-25,2019-10-27 00:00:00.000000000
08742_ID,2019-10-25,2019-10-22 00:00:00.000000000
08743_ID,2019-10-25,
08747_ID,2019-11-28,
08381_ID,2019-05-10,
